,age,g,gs,mp,per,ts%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ows,dws,ws,ws/48,obpm,dbpm,bpm,vorp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,srs,wins,mp_per_game,fg_per_game,fga_per_game,2p_per_game,2pa_per_game,ft_per_game,fta_per_game,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,tm_encode_ATL,tm_encode_BOS,tm_encode_BRK,tm_encode_CHA,tm_encode_CHI,tm_encode_CLE,tm_encode_DAL,tm_encode_DEN,tm_encode_DET,tm_encode_GSW,tm_encode_HOU,tm_encode_IND,tm_encode_LAC,tm_encode_LAL,tm_encode_MEM,tm_encode_MIA,tm_encode_MIL,tm_encode_MIN,tm_encode_NOP,tm_encode_NYK,tm_encode_OKC,tm_encode_ORL,tm_encode_PHI,tm_encode_PHO,tm_encode_POR,tm_encode_SAC,tm_encode_SAS,tm_encode_TOR,tm_encode_TOT,tm_encode_UTA,tm_encode_WAS,pos_encode_C,pos_encode_F,pos_encode_G,conf_encode_East,conf_encode_TOT,conf_encode_West
27,28.0,3.0,1.0,29.0,20.7,0.504,0.077,0.154,27.6,15.5,21.5,10.4,1.7,0.0,12.6,23.8,0.1,0.0,0.1,0.14300000000000002,3.5,-1.7,1.8,0.0,6.0,13.0,0.462,0.0,1.0,0.0,6.0,12.0,0.5,0.462,2.0,2.0,1.0,7.0,4.0,11.0,2.0,1.0,0.0,2.0,2.0,14.0,0.93,48.0,9.666666666666666,2.0,4.333333333333333,2.0,4.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333333,3.6666666666666665,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,4.666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,29.0,16.0,0.0,66.0,3.0,0.387,0.037000000000000005,0.444,1.8,14.9,8.7,0.0,0.0,0.9,3.0,22.2,-0.1,0.1,-0.1,-0.05,-9.3,-6.4,-15.7,-0.2,9.0,27.0,0.33299999999999996,1.0,1.0,1.0,8.0,26.0,0.308,0.35200000000000004,6.0,12.0,0.5,1.0,9.0,10.0,0.0,0.0,1.0,1.0,15.0,25.0,2.21,49.0,4.125,0.5625,1.6875,0.5,1.625,0.375,0.75,0.0625,0.5625,0.625,0.0,0.0,0.0625,0.0625,0.9375,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29,28.0,59.0,6.0,754.0,13.2,0.529,0.0,0.384,7.7,24.5,16.0,4.3,2.1,4.2,19.8,22.2,-0.5,1.4,0.9,0.057,-5.1,0.8,-4.4,-0.5,133.0,271.0,0.491,0.0,0.0,0.0,133.0,271.0,0.491,0.491,69.0,104.0,0.6629999999999999,51.0,158.0,209.0,22.0,31.0,48.0,78.0,134.0,335.0,-1.34,49.0,12.779661016949152,2.2542372881355934,4.593220338983051,2.2542372881355934,4.593220338983051,1.1694915254237288,1.7627118644067796,0.864406779661017,2.6779661016949152,3.542372881355932,0.3728813559322034,0.5254237288135594,0.8135593220338984,1.3220338983050848,2.2711864406779663,5.677966101694915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30,23.0,75.0,2.0,857.0,9.3,0.496,0.308,0.158,1.6,6.1,3.9,20.9,1.7,0.0,15.2,15.8,0.3,0.4,0.7,0.039,-1.6,-2.7,-4.3,-0.5,110.0,260.0,0.423,26.0,80.0,0.325,84.0,180.0,0.467,0.473,30.0,41.0,0.732,12.0,51.0,63.0,136.0,30.0,0.0,50.0,110.0,276.0,5.52,35.0,11.426666666666666,1.4666666666666666,3.466666666666667,1.12,2.4,0.4,0.5466666666666666,0.16,0.68,0.84,1.8133333333333332,0.4,0.0,0.6666666666666666,1.4666666666666666,3.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31,24.0,82.0,27.0,1712.0,11.3,0.504,0.166,0.257,8.0,17.8,13.0,3.6,1.3,1.6,12.0,18.8,0.3,2.0,2.3,0.065,-2.6,-0.6,-3.1,-0.5,258.0,592.0,0.436,34.0,98.0,0.34700000000000003,224.0,494.0,0.45299999999999996,0.465,114.0,152.0,0.75,116.0,276.0,392.0,43.0,45.0,43.0,90.0,201.0,664.0,1.74,47.0,20.878048780487806,3.1463414634146343,7.219512195121951,2.731707317073171,6.024390243902439,1.3902439024390243,1.853658536585366,1.4146341463414633,3.3658536585365852,4.780487804878049,0.524390243902439,0.5487804878048781,0.524390243902439,1.0975609756097562,2.451219512195122,8.097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
32,33.0,60.0,33.0,1434.0,10.6,0.501,0.135,0.16699999999999998,1.8,5.9,4.0,17.1,0.8,0.5,10.1,19.4,0.9,2.0,2.9,0.09699999999999999,-1.6,-0.4,-1.9,0.0,239.0,539.0,0.44299999999999995,31.0,73.0,0.425,208.0,466.0,0.446,0.47200000000000003,71.0,90.0,0.789,23.0,79.0,102.0,157.0,22.0,10.0,65.0,129.0,580.0,5.87,60.0,23.9,3.9833333333333334,8.983333333333333,3.466666666666667,7.766666666666667,1.1833333333333333,1.5,0.38333333333333336,1.3166666666666667,1.7,2.6166666666666667,0.36666666666666664,0.16666666666666666,1.0833333333333333,2.15,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33,22.0,27.0,0.0,109.0,8.2,0.373,0.071,0.19,10.4,13.7,12.0,9.1,1.8,1.1,9.9,19.8,-0.1,0.1,0.0,-0.016,-4.9,-1.4,-6.3,-0.1,14.0,42.0,0.33299999999999996,0.0,3.0,0.0,14.0,39.0,0.359,0.33299999999999996,6.0,8.0,0.75,10.0,13.0,23.0,7.0,4.0,2.0,5.0,14.0,34.0,-1.2,39.0,4.037037037037037,0.5185185185185185,1.5555555555555556,0.5185185185185185,1.4444444444444444,0.2222222222222222,0.2962962962962963,0.37037037037037035,0.48148148148148145,0.8518518518518519,0.25925925925925924,0.14814814814814814,0.07407407407407407,0.18518518518518517,0.5185185185185185,1.2592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,26.0,61.0,2.0,642.0,8.4,0.491,0.287,0.213,3.4,9.3,6.4,16.9,1.3,0.5,15.9,13.5,0.0,0.2,0.2,0.013000000000000001,-2.9,-2.1,-5.0,-0.5,65.0,150.0,0.433,11.0,43.0,0.256,54.0,107.0,0.505,0.47,20.0,32.0,0.625,18.0,50.0,68.0,72.0,16.0,5.0,31.0,61.0,161.0,-7.62,19.0,10.524590163934427,1.0655737704918034,2.459016393442623,0.8852459016393442,1.7540983606557377,0.32786885245901637,0.5245901639344263,0.29508196721311475,0.819672131147541,1.1147540983606556,1.180327868852459,0.26229508196721313,0.08196721311475409,0.5081967213114754,1.0,2.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35,26.0,2.0,0.0,13.0,19.3,0.429,0.0,0.0,17.2,9.2,13.3,11.9,8.0,0.0,12.5,26.6,0.0,0.0,0.0,0.08800000000000001,0.0,2.7,2.6,0.0,3.0,7.0,0.429,0.0,0.0,0.0,3.0,7.0,0.429,0.429,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,6.0,6.19,57.0,6.5,1.5,3.5,1.5,3.5,0.0,0.0,1.0,0.5,1.5,0.5,1.0,0.0,0.5,0.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,25.0,80.0,78.0,2820.0,17.1,0.515,0.327,0.175,3.4,7.8,5.5,33.6,3.5,0.5,15.3,18.0,4.4,2.6,7.0,0.11900000000000001,2.5,-0.1,2.5,3.2,414.0,964.0,0.429,118.0,315.0,0.375,296.0,649.0,0.456,0.491,123.0,169.0,0.728,89.0,191.0,280.0,671.0,203.0,23.0,187.0,156.0,1069.0,-0.67,43.0,35.25,5.175,12.05,3.7,8.1125,1.5375,2.1125,1.1125,2.3875,3.5,8.3875,2.5375,0.2875,2.3375,1.95,13.3625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
37,28.0,81.0,80.0,2833.0,14.5,0.503,0.036000000000000004,0.23,2.0,8.9,5.6,32.5,2.7,0.1,16.1,13.9,3.6,2.3,5.9,0.1,0.3,-0.1,0.2,1.5,331.0,730.0,0.45299999999999996,6.0,26.0,0.231,325.0,704.0,0.462,0.45799999999999996,140.0,168.0,0.833,51.0,247.0,298.0,711.0,161.0,5.0,154.0,179.0,808.0,2.87,40.0,34.97530864197531,4.08641975308642,9.012345679012345,4.012345679012346,8.691358024691358,1.728395061728395,2.074074074074074,0.6296296296296297,3.049382716049383,3.6790123456790123,8.777777777777779,1.9876543209876543,0.06172839506172839,1.9012345679012346,2.2098765432098766,9.975308641975309,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
38,30.0,58.0,23.0,855.0,8.5,0.465,0.252,0.15,5.6,18.8,12.2,2.8,0.8,8.2,27.0,9.2,-0.9,1.1,0.2,0.013000000000000001,-6.6,4.0,-2.6,-0.1,52.0,127.0,0.409,10.0,32.0,0.313,42.0,95.0,0.442,0.449,12.0,19.0,0.632,44.0,149.0,193.0,18.0,14.0,119.0,50.0,87.0,126.0,-5.25,26.0,14.741379310344827,0.896551724137931,2.189655172413793,0.7241379310344828,1.6379310344827587,0.20689655172413793,0.3275862068965517,0.7586206896551724,2.5689655172413794,3.3275862068965516,0.3103448275862069,0.2413793103448276,2.0517241379310347,0.8620689655172413,1.5,2.1724137931034484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
39,23.0,74.0,38.0,1578.0,9.0,0.462,0.07400000000000001,0.29600000000000004,3.3,10.8,6.7,11.8,2.3,0.7,14.9,19.4,-1.2,0.4,-0.8,-0.024,-3.6,-1.0,-4.6,-1.0,227.0,565.0,0.402,7.0,42.0,0.16699999999999998,220.0,523.0,0.42100000000000004,0.408,129.0,167.0,0.772,52.0,144.0,196.0,122.0,75.0,18.0,112.0,223.0,590.0,-14.68,11.0,21.324324324324323,3.0675675675675675,7.635135135135135,2.972972972972973,7.0675675675675675,1.7432432432432432,2.2567567567567566,0.7027027027027027,1.945945945945946,2.6486486486486487,1.6486486486486487,1.0135135135135136,0.24324324324324326,1.5135135135135136,3.0135135135135136,7.972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,24.0,70.0,35.0,1764.0,12.3,0.498,0.013999999999999999,0.485,11.4,17.5,14.3,7.6,2.3,0.6,14.8,16.4,0.6,1.8,2.4,0.067,-1.6,0.8,-0.8,0.5,229.0,497.0,0.461,0.0,7.0,0.0,229.0,490.0,0.467,0.461,143.0,241.0,0.593,188.0,267.0,455.0,96.0,86.0,17.0,105.0,183.0,601.0,-3.0,25.0,25.2,3.2714285714285714,7.1,3.2714285714285714,7.0,2.0428571428571427,3.442857142857143,2.6857142857142855,3.8142857142857145,6.5,1.3714285714285714,1.2285714285714286,0.24285714285714285,1.5,2.6142857142857143,8.585714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41,29.0,77.0,45.0,1761.0,11.2,0.51,0.084,0.14800000000000002,2.5,9.6,6.2,14.9,1.5,0.5,12.2,16.9,0.9,1.6,2.5,0.069,-1.6,-0.1,-1.6,0.2,268.0,569.0,0.47100000000000003,15.0,48.0,0.313,253.0,521.0,0.486,0.484,67.0,84.0,0.7979999999999999,36.0,158.0,194.0,175.0,54.0,14.0,84.0,131.0,618.0,1.35,41.0,22.87012987012987,3.4805194805194803,7.3896103896103895,3.2857142857142856,6.766233766233766,0.8701298701298701,1.0909090909090908,0.4675324675324675,2.051948051948052,2.5194805194805197,2.272727272727273,0.7012987012987013,0.18181818181818182,1.0909090909090908,1.7012987012987013,8.025974025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42,31.0,79.0,65.0,2092.0,13.2,0.5,0.009000000000000001,0.284,8.2,20.9,14.5,8.8,0.8,3.8,14.3,16.8,0.9,3.3,4.3,0.098,-2.5,2.5,0.0,1.0,287.0,638.0,0.45,2.0,6.0,0.33299999999999996,285.0,632.0,0.451,0.451,141.0,181.0,0.779,158.0,398.0,556.0,127.0,32.0,128.0,120.0,226.0,717.0,10.01,48.0,26.481012658227847,3.632911392405063,8.075949367088608,3.607594936708861,8.0,1.7848101265822784,2.2911392405063293,2.0,5.037974683544304,7.037974683544304,1.6075949367088607,0.4050632911392405,1.620253164556962,1.518987341772152,2.8607594936708862,9.075949367088608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43,22.0,82.0,8.0,1622.0,16.7,0.53,0.068,0.23,2.7,9.6,6.3,27.4,2.5,1.0,13.5,21.6,1.9,2.1,3.9,0.11699999999999999,0.1,-0.3,-0.2,0.7,297.0,621.0,0.478,13.0,42.0,0.31,284.0,579.0,0.491,0.489,118.0,143.0,0.825,37.0,142.0,179.0,302.0,79.0,27.0,107.0,122.0,725.0,6.3,54.0,19.78048780487805,3.6219512195121952,7.573170731707317,3.4634146341463414,7.060975609756097,1.4390243902439024,1.7439024390243902,0.45121951219512196,1.7317073170731707,2.182926829268293,3.682926829268293,0.9634146341463414,0.32926829268292684,1.3048780487804879,1.4878048780487805,8.841463414634147,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,32.0,12.0,0.0,107.0,11.1,0.48200000000000004,0.0,0.161,10.0,19.5,14.6,7.8,0.9,1.8,13.1,14.8,0.0,0.1,0.1,0.052000000000000005,-3.5,-0.5,-4.0,-0.1,15.0,31.0,0.484,0.0,0.0,0.0,15.0,31.0,0.484,0.484,2.0,5.0,0.4,10.0,18.0,28.0,6.0,2.0,3.0,5.0,12.0,32.0,-0.67,43.0,8.916666666666666,1.25,2.5833333333333335,1.25,2.5833333333333335,0.16666666666666666,0.4166666666666667,0.8333333333333334,1.5,2.3333333333333335,0.5,0.16666666666666666,0.25,0.4166666666666667,1.0,2.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
45,33.0,66.0,64.0,2075.0,17.0,0.584,0.031,0.321,6.6,16.0,11.3,15.5,1.9,1.4,17.5,23.9,1.9,1.8,3.7,0.085,0.5,0.2,0.7,1.4,456.0,836.0,0.545,8.0,26.0,0.308,448.0,810.0,0.5529999999999999,0.55,195.0,268.0,0.728,120.0,285.0,405.0,196.0,80.0,44.0,202.0,235.0,1115.0,-3.26,28.0,31.439393939393938,6.909090909090909,12.666666666666666,6.787878787878788,12.272727272727273,2.9545454545454546,4.0606060606060606,1.8181818181818181,4.318181818181818,6.136363636363637,2.9696969696969697,1.2121212121212122,0.6666666666666666,3.0606060606060606,3.5606060606060606,16.893939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
46,23.0,55.0,2.0,571.0,8.4,0.45299999999999996,0.11199999999999999,0.172,4.1,11.0,7.5,8.7,0.8,0.2,13.5,20.7,-0.4,0.5,0.0,0.002,-4.7,-2.5,-7.2,-0.7,93.0,233.0,0.39899999999999997,6.0,26.0,0.231,87.0,207.0,0.42,0.41200000000000003,35.0,40.0,0.875,22.0,59.0,81.0,34.0,10.0,2.0,39.0,46.0,227.0,-2.14,36.0,10.381818181818181,1.690909090909091,4.236363636363636,1.5818181818181818,3.7636363636363637,0.6363636363636364,0.7272727272727273,0.4,1.0727272727272728,1.4727272727272727,0.6181818181818182,0.18181818181818182,0.03636363636363636,0.7090909090909091,0.8363636363636363,4.127272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47,27.0,82.0,0.0,1516.0,14.1,0.584,0.257,0.35100000000000003,1.8,5.4,3.7,22.6,2.6,0.1,13.9,15.0,2.9,1.7,4.6,0.145,0.4,-1.1,-0.6,0.5,183.0,385.0,0.475,41.0,99.0,0.414,142.0,286.0,0.4970000000000001,0.529,112.0,135.0,0.83,22.0,77.0,99.0,243.0,79.0,3.0,72.0,136.0,519.0,3.57,55.0,18.48780487804878,2.231707317073171,4.695121951219512,1.7317073170731707,3.4878048780487805,1.3658536585365855,1.646341463414634,0.2682926829268293,0.9390243902439024,1.2073170731707317,2.9634146341463414,0.9634146341463414,0.036585365853658534,0.8780487804878049,1.6585365853658536,6.329268292682927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
48,24.0,77.0,20.0,1186.0,11.2,0.523,0.015,0.29600000000000004,8.1,13.3,10.7,6.2,0.8,1.3,13.0,15.2,0.9,1.3,2.2,0.08800000000000001,-2.3,-0.1,-2.4,-0.1,160.0,331.0,0.483,0.0,5.0,0.0,160.0,326.0,0.491,0.483,71.0,98.0,0.7240000000000001,88.0,144.0,232.0,51.0,20.0,24.0,56.0,112.0,391.0,0.39,19.0,15.402597402597403,2.0779220779220777,4.298701298701299,2.0779220779220777,4.233766233766234,0.922077922077922,1.2727272727272727,1.1428571428571428,1.87012987012987,3.012987012987013,0.6623376623376623,0.2597402597402597,0.3116883116883117,0.7272727272727273,1.4545454545454546,5.077922077922078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49,24.0,80.0,48.0,2254.0,17.2,0.541,0.11699999999999999,0.345,2.3,10.0,6.2,28.1,3.1,0.9,14.4,18.2,3.6,2.7,6.4,0.135,1.8,1.2,3.0,2.9,328.0,701.0,0.46799999999999997,26.0,82.0,0.317,302.0,619.0,0.488,0.486,192.0,242.0,0.7929999999999999,45.0,201.0,246.0,461.0,138.0,32.0,136.0,203.0,874.0,0.93,48.0,28.175,4.1,8.7625,3.775,7.7375,2.4,3.025,0.5625,2.5125,3.075,5.7625,1.725,0.4,1.7,2.5375,10.925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,29.0,82.0,21.0,1551.0,9.4,0.483,0.002,0.401,11.2,17.3,14.4,5.6,1.0,1.0,16.5,16.0,-0.1,1.6,1.5,0.047,-3.1,0.1,-3.0,-0.4,176.0,409.0,0.43,0.0,1.0,0.0,176.0,408.0,0.431,0.43,113.0,164.0,0.6890000000000001,147.0,244.0,391.0,64.0,32.0,23.0,95.0,190.0,465.0,1.74,47.0,18.914634146341463,2.1463414634146343,4.987804878048781,2.1463414634146343,4.975609756097561,1.3780487804878048,2.0,1.7926829268292683,2.975609756097561,4.7682926829268295,0.7804878048780488,0.3902439024390244,0.2804878048780488,1.1585365853658536,2.317073170731707,5.670731707317073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
51,24.0,75.0,34.0,1726.0,11.3,0.511,0.012,0.32299999999999995,4.6,9.2,6.8,15.8,3.0,1.2,17.8,15.9,0.2,1.7,1.9,0.052000000000000005,-1.9,1.3,-0.7,0.6,225.0,486.0,0.46299999999999997,2.0,6.0,0.33299999999999996,223.0,480.0,0.465,0.465,115.0,157.0,0.732,75.0,137.0,212.0,196.0,108.0,34.0,120.0,206.0,567.0,-3.0,25.0,23.013333333333332,3.0,6.48,2.973333333333333,6.4,1.5333333333333334,2.0933333333333333,1.0,1.8266666666666667,2.8266666666666667,2.6133333333333333,1.44,0.4533333333333333,1.6,2.7466666666666666,7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,27.0,80.0,24.0,1396.0,11.2,0.547,0.003,0.4,10.0,15.5,12.7,4.1,1.3,1.0,13.0,14.7,1.5,1.8,3.2,0.111,-2.0,0.0,-2.0,0.0,186.0,370.0,0.503,0.0,1.0,0.0,186.0,369.0,0.504,0.503,104.0,148.0,0.703,132.0,192.0,324.0,41.0,37.0,23.0,65.0,226.0,476.0,2.92,51.0,17.45,2.325,4.625,2.325,4.6125,1.3,1.85,1.65,2.4,4.05,0.5125,0.4625,0.2875,0.8125,2.825,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
53,24.0,70.0,9.0,1287.0,11.5,0.495,0.146,0.21600000000000005,7.0,9.9,8.5,9.9,1.8,0.9,11.1,15.7,1.0,0.8,1.8,0.067,-1.0,-0.4,-1.4,0.2,176.0,403.0,0.4370000000000001,20.0,59.0,0.33899999999999997,156.0,344.0,0.45299999999999996,0.462,65.0,87.0,0.747,81.0,114.0,195.0,94.0,47.0,19.0,55.0,98.0,437.0,-0.94,34.0,18.385714285714286,2.5142857142857142,5.757142857142857,2.2285714285714286,4.914285714285715,0.9285714285714286,1.2428571428571429,1.1571428571428573,1.6285714285714286,2.7857142857142856,1.3428571428571427,0.6714285714285714,0.2714285714285714,0.7857142857142857,1.4,6.242857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54,25.0,79.0,4.0,1356.0,13.6,0.546,0.4920000000000001,0.15,5.9,12.3,9.3,12.1,1.1,0.5,9.8,19.0,1.9,1.4,3.4,0.11900000000000001,1.3,-1.4,0.0,0.7,213.0,494.0,0.431,91.0,243.0,0.374,122.0,251.0,0.486,0.523,58.0,74.0,0.784,66.0,156.0,222.0,110.0,30.0,11.0,57.0,129.0,575.0,3.57,55.0,17.164556962025316,2.6962025316455698,6.253164556962025,1.5443037974683544,3.1772151898734178,0.7341772151898734,0.9367088607594937,0.8354430379746836,1.9746835443037976,2.810126582278481,1.3924050632911393,0.379746835443038,0.13924050632911392,0.7215189873417721,1.6329113924050633,7.2784810126582276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
